Path,Lines,Functions
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/test_self.py,570,51
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/test_func.py,158,9
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/test_import_graph.py,84,5
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/unittest_checker_exceptions.py,49,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/import_something.py,4,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/absimp/__init__.py,4,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/absimp/string.py,7,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/numarray_inf.py,5,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/numarray_import.py,7,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/dummy/__init__.py,3,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/dummy/another.py,3,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/dummy/dummy.py,2,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/classdoc_usage.py,17,3
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/py3k_errors_and_warnings.py,19,
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/descriptor_crash.py,20,
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/wrong_import_position.py,11,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/module_global.py,7,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/dummy_plugin/dummy_plugin.py,30,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/dummy_plugin/dummy_conf_plugin.py,6,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/precedence_test.py,21,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/py3k_error_flag.py,11,
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/empty.py,1,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/no_stdout_encoding.py,4,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/application_crash.py,1,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/syntax_error.py,1,
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/try_finally_disable_msg_crash.py,5,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/import_assign.py,5,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/wildcard.py,1,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/unused_variable.py,6,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/import_package_subpackage_module.py,49,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/bad_package/wrong.py,5,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/bad_package/__init__.py,2,
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/test_pylintrc_comments.py,2,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/package_all/notmissing.py,2,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/package_all/__init__.py,3,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/special_attr_scope_lookup_crash.py,3,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/decimal_inference.py,10,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/init_wildcard/__init__.py,1,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/beyond_top/__init__.py,6,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/beyond_top/data.py,1,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/package/__init__.py,15,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/package/subpackage/__init__.py,1,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/package/subpackage/module.py,1,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/package/AudioTime.py,3,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/func_block_disable_msg.py,1026,13
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/regrtest_data/meta.py,3,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/data/suppliermodule_test.py,10,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/data/__init__.py,1,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/data/clientmodule_test.py,29,4
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/unittest_checker_stdlib.py,117,8
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/unittest_checkers_utils.py,172,10
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/unittest_lint.py,873,59
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/tokenize_error.py,6,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/syntax_error_jython.py,1,
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/useless_super_delegation.py,252,69
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/raising_self.py,10,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/missing_self_argument.py,21,4
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/names_in__all__.py,49,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/logging_format_interpolation_py36.py,5,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/duplicate_argument_name_py3.py,5,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/disable_wrong_import_order.py,11,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/multiple_imports.py,2,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/init_is_generator.py,5,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/abstract_class_instantiated_py34.py,19,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/no_name_in_module.py,66,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/access_to_protected_members.py,59,7
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/bad_continuation_py36.py,8,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/recursion_error_crash_astroid_623.py,10,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/lost_exception.py,41,3
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/namedtuple_member_inference.py,22,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/logging_fstring_interpolation_py36.py,21,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/unused_import_assigned_to.py,25,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/bad_reversed_sequence.py,84,10
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/bugfix_local_scope_metaclass_1177.py,56,4
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/used_before_assignment_issue1081.py,40,6
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/name_preset_snake_case.py,23,5
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/iterable_context_py2.py,18,
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/bad_continuation.py,232,8
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/missing_docstring.py,54,10
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/try_except_raise.py,119,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/generated_members.py,18,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/none_dunder_protocols_py36.py,34,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/defined_and_used_on_same_line.py,29,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/too_many_arguments_issue_1045.py,13,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/raising_non_exception_py3.py,13,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/unused_import.py,35,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/too_many_lines_disabled.py,1018,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/access_member_before_definition.py,40,4
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/formatted_string_literal_with_if_py36.py,8,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/try_except_raise_crash.py,25,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/unidiomatic_typecheck.py,76,8
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/ungrouped_imports.py,20,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/used_before_assignment_488.py,9,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/confusing_with_statement.py,27,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/unused_argument.py,48,8
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/attribute_defined_outside_init.py,62,13
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/string_formatting_failed_inference.py,4,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/comparison_with_callable.py,60,6
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/bad_indentation.py,19,4
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/too_many_arguments.py,32,5
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/not_context_manager.py,135,14
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/print_always_warns.py,8,
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/nonexistent_operator.py,15,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/arguments_differ.py,210,39
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/unpacking_generalizations.py,29,3
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/consider_iterating_dictionary.py,38,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/assignment_from_no_return.py,31,6
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/genexpr_variable_scope.py,5,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/too_many_ancestors.py,24,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/unreachable.py,22,4
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/broad_except.py,14,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/arguments_differ_py3.py,35,10
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/inconsistent_returns.py,264,38
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/consider_swap_variables.py,25,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/consider_using_get.py,90,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/deprecated_module_uninstalled.py,5,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/protected_access_access_different_scopes.py,13,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/bad_exception_context.py,24,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/invalid_exceptions_raised.py,105,17
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/misplaced_future.py,6,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/reused_outer_loop_variable.py,37,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/unsubscriptable_value.py,114,8
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/unpacking_non_sequence.py,140,15
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/future_import.py,3,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/wrong_import_order.py,43,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/string_formatting_disable.py,1,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/wrong_import_position.py,33,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/no_else_return.py,110,10
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/yield_outside_func.py,4,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/recursion_error_2667.py,9,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/no_else_raise.py,110,10
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/duplicate_string_formatting_argument.py,15,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/no_self_use_py3.py,12,3
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/wrong_exception_operation.py,18,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/iterable_context.py,192,16
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/too_many_statements.py,125,3
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/control_pragmas.py,19,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/deprecated_module_py36.py,4,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/iterable_context_py3.py,55,7
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/wrong_import_position11.py,4,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/line_endings.py,3,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/implicit_str_concat_in_sequence.py,26,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/member_checks.py,209,20
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/consider_using_dict_comprehension.py,9,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/yield_inside_async_function_py36.py,12,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/deprecated_module_py4.py,4,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/unneeded_not.py,63,3
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/unused_global_variable3.py,6,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/duplicate_dict_literal_key.py,17,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/deprecated_methods_py3.py,50,3
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/reused_outer_loop_variable_py3.py,5,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/inconsistent_mro.py,9,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/invalid_metaclass_py3.py,19,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/arguments.py,217,27
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/singledispatch_functions_py3.py,76,12
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/bare_except.py,6,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/redundant_unittest_assert.py,38,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/nonlocal_without_binding.py,42,10
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/no_self_argument_py37.py,15,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/simplifiable_if_statement.py,146,14
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/useless_super_delegation_py3.py,43,8
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/no_classmethod_decorator.py,35,5
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/tokenize_error_jython.py,7,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/used_before_assignment_nonlocal.py,60,13
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/globals.py,32,4
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/implicit_str_concat_in_sequence_multiline.py,4,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/mixed_indentation.py,10,2
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/wrong_import_position15.py,9,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/wildcard_import.py,5,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/useless_object_inheritance.py,27,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/abstract_method_py3.py,88,12
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/wrong_import_position4.py,5,1
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/undefined_variable.py,247,19
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/wildcard_import_allowed.py,4,0
/anaconda3//pkgs/pylint-2.3.1-py37_0/lib/python3.7/site-packages/pylint/test/functional/boolean_datetime.py,30,1
