food_name,sample_date,illness,province,analysis_date,reading,units,analyte
Vegetable Juices,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Lead-210
Vegetable Juices,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Lead-210
Vegetable Juices,2019-10-18,No,British Columbia,2020-03-23,0.0,Bq/Kg,Lead-210
Vegetable Juices,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Lead-210
Vegetable Juices,2013-09-15,No,Quebec,2014-05-15,88.65865,Bq/Kg,Potassium-40
Vegetable Juices,2015-01-15,No,Manitoba,2015-06-15,90.7472,Bq/Kg,Potassium-40
Vegetable Juices,2015-01-01,No,Nova Scotia,2015-12-31,67.61298,Bq/Kg,Potassium-40
Vegetable Juices,2016-09-01,No,Quebec,2016-12-20,89.73266,Bq/Kg,Potassium-40
Vegetable Juices,2017-09-30,No,Ontario,2018-02-27,54.95181,Bq/Kg,Potassium-40
Vegetable Juices,2018-10-31,No,Alberta,2019-03-31,78.50738,Bq/Kg,Potassium-40
Vegetable Juices,2019-10-18,No,British Columbia,2020-03-23,89.42367,Bq/Kg,Potassium-40
Vegetable Juices,2020-11-01,No,Newfoundland and Labrador,2021-08-23,48.27121,Bq/Kg,Potassium-40
Vegetable Juices,2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Radium-226
Vegetable Juices,2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Radium-226
Vegetable Juices,2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Radium-226
"Water, Natural Spring",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2019-10-25,No,British Columbia,2020-03-23,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Americium-241
"Water, Natural Spring",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2019-10-25,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-134
"Water, Natural Spring",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2019-10-25,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-137
"Water, Natural Spring",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-57
"Water, Natural Spring",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-57
"Water, Natural Spring",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-57
"Water, Natural Spring",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-57
"Water, Natural Spring",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-57
"Water, Natural Spring",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-57
"Water, Natural Spring",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-57
"Water, Natural Spring",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-60
"Water, Natural Spring",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-60
"Water, Natural Spring",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-60
"Water, Natural Spring",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-60
"Water, Natural Spring",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-60
"Water, Natural Spring",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-60
"Water, Natural Spring",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-60
"Water, Natural Spring",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cobalt-60
"Water, Natural Spring",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cobalt-60
"Water, Natural Spring",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2019-10-25,No,British Columbia,2020-03-23,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Iodine-131
"Water, Natural Spring",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Lead-210
"Water, Natural Spring",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Lead-210
"Water, Natural Spring",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Lead-210
"Water, Natural Spring",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Lead-210
"Water, Natural Spring",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Lead-210
"Water, Natural Spring",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Lead-210
"Water, Natural Spring",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Lead-210
"Water, Natural Spring",2019-10-25,No,British Columbia,2020-03-23,0.0,Bq/Kg,Lead-210
"Water, Natural Spring",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Lead-210
"Water, Natural Spring",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Potassium-40
"Water, Natural Spring",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Potassium-40
"Water, Natural Spring",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Potassium-40
"Water, Natural Spring",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Potassium-40
"Water, Natural Spring",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Potassium-40
"Water, Natural Spring",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Potassium-40
"Water, Natural Spring",2019-10-25,No,British Columbia,2020-03-23,0.0,Bq/Kg,Potassium-40
"Water, Natural Spring",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Potassium-40
"White Rice (Long, Med, Short Grain)",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2019-10-11,No,British Columbia,2020-03-23,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Americium-241
"White Rice (Long, Med, Short Grain)",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2019-10-11,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-134
"White Rice (Long, Med, Short Grain)",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2019-10-11,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-137
"White Rice (Long, Med, Short Grain)",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cobalt-57
"White Rice (Long, Med, Short Grain)",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cobalt-57
"White Rice (Long, Med, Short Grain)",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-57
"White Rice (Long, Med, Short Grain)",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-57
"White Rice (Long, Med, Short Grain)",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-57
"White Rice (Long, Med, Short Grain)",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-57
"White Rice (Long, Med, Short Grain)",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-57
"White Rice (Long, Med, Short Grain)",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-57
"White Rice (Long, Med, Short Grain)",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-57
"White Rice (Long, Med, Short Grain)",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cobalt-60
"White Rice (Long, Med, Short Grain)",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-60
"White Rice (Long, Med, Short Grain)",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-60
"White Rice (Long, Med, Short Grain)",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-60
"White Rice (Long, Med, Short Grain)",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-60
"White Rice (Long, Med, Short Grain)",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-60
"White Rice (Long, Med, Short Grain)",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-60
"White Rice (Long, Med, Short Grain)",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-60
"White Rice (Long, Med, Short Grain)",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cobalt-60
"White Rice (Long, Med, Short Grain)",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cobalt-60
"White Rice (Long, Med, Short Grain)",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2019-10-11,No,British Columbia,2020-03-23,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Iodine-131
"White Rice (Long, Med, Short Grain)",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Lead-210
"White Rice (Long, Med, Short Grain)",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Lead-210
"White Rice (Long, Med, Short Grain)",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Lead-210
"White Rice (Long, Med, Short Grain)",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Lead-210
"White Rice (Long, Med, Short Grain)",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Lead-210
"White Rice (Long, Med, Short Grain)",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Lead-210
"White Rice (Long, Med, Short Grain)",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Lead-210
"White Rice (Long, Med, Short Grain)",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Lead-210
"White Rice (Long, Med, Short Grain)",2019-10-11,No,British Columbia,2020-03-23,0.0,Bq/Kg,Lead-210
"White Rice (Long, Med, Short Grain)",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Lead-210
"White Rice (Long, Med, Short Grain)",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Potassium-40
"White Rice (Long, Med, Short Grain)",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Potassium-40
"White Rice (Long, Med, Short Grain)",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Potassium-40
"White Rice (Long, Med, Short Grain)",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Potassium-40
"White Rice (Long, Med, Short Grain)",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Potassium-40
"White Rice (Long, Med, Short Grain)",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Potassium-40
"White Rice (Long, Med, Short Grain)",2019-10-11,No,British Columbia,2020-03-23,0.0,Bq/Kg,Potassium-40
"White Rice (Long, Med, Short Grain)",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Potassium-40
"White Rice (Long, Med, Short Grain)",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Radium-226
"White Rice (Long, Med, Short Grain)",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Radium-226
"White Rice (Long, Med, Short Grain)",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Radium-226
Wieners,2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Americium-241
Wieners,2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Americium-241
Wieners,2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Americium-241
Wieners,2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Americium-241
Wieners,2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Americium-241
Wieners,2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Americium-241
Wieners,2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Americium-241
Wieners,2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Americium-241
Wieners,2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Americium-241
Wieners,2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Americium-241
Wieners,2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Americium-241
Wieners,2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Americium-241
Wieners,2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Americium-241
Wieners,2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Americium-241
Wieners,2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Americium-241
Wieners,2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Americium-241
Wieners,2019-10-08,No,British Columbia,2020-03-23,0.0,Bq/Kg,Americium-241
Wieners,2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Americium-241
Wieners,2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Cesium-134
